,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
17,Llama.png,25,30,visiontransformer,-0.7186430973302453,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
18,Llama.png,25,30,visiontransformer,-1.9149572908961736,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
19,Llama.png,25,30,visiontransformer,-2.3540983501097585,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
20,Llama.png,25,30,visiontransformer,-0.6659211366161801,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
21,Llama.png,25,30,visiontransformer,1.6020199489963147,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
22,Llama.png,25,30,visiontransformer,-0.6066876513061237,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
23,Llama.png,25,30,visiontransformer,0.3972057325833802,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
24,Llama.png,25,30,visiontransformer,-0.05522484395394445,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
0,Llama.png,25,30,visiontransformer,0.15027616777067188,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
1,Llama.png,25,30,visiontransformer,-0.37873037647268193,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
2,Llama.png,25,30,visiontransformer,1.086038581569922,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
3,Llama.png,25,30,visiontransformer,0.0025920459438246723,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
4,Llama.png,25,30,visiontransformer,1.4066119043856127,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
5,Llama.png,25,30,visiontransformer,6.592099519917287,median,2.0585516575759595,1.0559327493278383,0.5336367849353143,30
